Time (s),X (m),Y (m),Yaw (deg)
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.75,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.25,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.5,0.0,0.0,-0.02
1.5,0.0,0.0,-0.02
1.5,0.0,0.0,0.0
1.5,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.75,0.0,0.0,0.0
1.75,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.25,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.5,0.0,0.0,0.0
2.75,0.0,0.0,0.0
2.75,0.0,0.0,-0.02
2.75,0.0,0.0,0.0
2.75,0.0,0.0,0.0
2.75,0.0,0.0,-0.02
3.001,0.0001,0.0,-0.04
3.001,0.0001,-0.0,-0.08
3.001,0.0003,-0.0,-0.16
3.001,0.0007,-0.0,-0.18
3.001,0.0012,-0.0,-0.14
3.25,0.0017,-0.0,-0.09
3.25,0.0024,-0.0,-0.06
3.25,0.0027,-0.0,-0.07
3.25,0.003,-0.0,-0.06
3.25,0.0036,-0.0,-0.06
3.5,0.0041,-0.0,-0.01
3.5,0.0047,-0.0,-0.05
3.5,0.005,-0.0,-0.07
3.5,0.0053,-0.0,-0.07
3.5,0.0057,-0.0,-0.05
3.75,0.0062,-0.0,0.01
3.75,0.0067,-0.0,0.05
3.75,0.0074,-0.0,0.05
3.75,0.0078,-0.0,0.05
3.75,0.0082,-0.0,0.02
4.001,0.0087,-0.0,0.07
4.001,0.0092,-0.0,0.1
4.001,0.0098,-0.0,0.1
4.001,0.0108,-0.0,0.06
4.001,0.0116,-0.0,0.07
4.25,0.0125,-0.0,0.1
4.25,0.0137,0.0,0.1
4.25,0.0145,0.0,0.1
4.25,0.0154,0.0,0.11
4.25,0.0165,0.0,0.11
4.5,0.0174,0.0,0.13
4.5,0.0183,0.0,0.13
4.5,0.0195,0.0,0.18
4.5,0.0204,0.0,0.18
4.5,0.0212,0.0,0.14
4.75,0.0225,0.0,0.2
4.75,0.0233,0.0,0.22
4.75,0.0242,0.0,0.22
4.75,0.0255,0.0,0.25
4.75,0.0264,0.0,0.27
5.0,0.0272,0.0,0.25
5.0,0.0285,0.0,0.21
5.0,0.0295,0.0,0.17
5.0,0.0304,0.0001,0.19
5.0,0.0321,0.0001,0.17
5.25,0.0333,0.0001,0.19
5.25,0.0347,0.0001,0.2
5.25,0.0365,0.0001,0.2
5.25,0.0378,0.0001,0.15
5.25,0.0396,0.0001,0.16
5.25,0.041,0.0001,0.12
5.501,0.0422,0.0001,0.08
5.501,0.0444,0.0001,0.03
5.501,0.0461,0.0001,0.01
5.501,0.0492,0.0001,0.05
5.751,0.0515,0.0001,-0.02
5.751,0.054,0.0001,-0.04
5.751,0.0578,0.0001,-0.09
5.751,0.0608,0.0001,-0.15
5.751,0.0637,0.0001,-0.17
6.0,0.0687,0.0001,-0.21
6.0,0.072,0.0,-0.25
6.0,0.0753,0.0,-0.25
6.0,0.0806,0.0,-0.23
6.0,0.0842,-0.0,-0.24
6.25,0.0879,-0.0,-0.21
6.25,0.0936,-0.0,-0.17
6.25,0.0976,-0.0001,-0.17
6.25,0.104,-0.0001,-0.05
6.25,0.1082,-0.0001,-0.07
6.5,0.1122,-0.0001,0.03
6.5,0.1186,-0.0001,0.06
6.5,0.1226,-0.0001,0.03
6.5,0.1268,-0.0001,0.08
6.5,0.133,-0.0001,0.06
6.751,0.137,-0.0001,0.01
6.751,0.1434,-0.0001,0.01
6.751,0.1475,-0.0001,0.04
6.751,0.1517,-0.0001,0.06
6.751,0.1583,-0.0,-0.0
7.001,0.1625,-0.0,-0.06
7.001,0.1669,-0.0001,-0.08
7.001,0.1733,-0.0001,-0.2
7.001,0.1776,-0.0001,-0.26
7.001,0.1839,-0.0001,-0.26
7.251,0.1882,-0.0001,-0.4
7.251,0.1924,-0.0002,-0.4
7.251,0.1967,-0.0002,-0.37
7.251,0.2028,-0.0002,-0.31
7.251,0.207,-0.0002,-0.2
7.5,0.2132,-0.0003,-0.1
7.5,0.2174,-0.0003,-0.05
7.5,0.2215,-0.0003,0.08
7.5,0.2277,-0.0003,0.15
7.5,0.2318,-0.0003,0.18
7.751,0.2383,-0.0002,0.18
7.751,0.2425,-0.0002,0.25
7.751,0.2469,-0.0002,0.16
7.751,0.2512,-0.0002,0.13
7.751,0.2576,-0.0002,0.08
8.001,0.2617,-0.0002,0.04
8.001,0.2681,-0.0002,-0.06
8.001,0.2724,-0.0002,-0.05
8.001,0.2767,-0.0002,-0.05
8.001,0.2831,-0.0002,-0.15
8.25,0.2875,-0.0002,-0.14
8.25,0.2919,-0.0002,-0.14
8.25,0.2962,-0.0002,-0.16
8.25,0.3027,-0.0002,-0.14
8.25,0.3069,-0.0002,-0.08
8.5,0.3112,-0.0002,-0.04
8.5,0.3175,-0.0002,-0.07
8.5,0.3217,-0.0002,0.02
8.5,0.3259,-0.0002,0.06
8.5,0.3323,-0.0002,0.1
8.75,0.3365,-0.0002,0.09
8.75,0.3407,-0.0002,0.2
8.75,0.3471,-0.0002,0.19
8.75,0.3513,-0.0002,0.16
8.75,0.3557,-0.0002,0.19
9.0,0.3622,-0.0002,0.13
9.0,0.3666,-0.0001,0.05
9.0,0.371,-0.0001,0.06
9.0,0.3775,-0.0001,-0.09
9.0,0.3816,-0.0001,-0.16
9.251,0.388,-0.0002,-0.3
9.251,0.3921,-0.0002,-0.3
9.251,0.3963,-0.0002,-0.33
9.251,0.4025,-0.0002,-0.23
9.251,0.4067,-0.0003,-0.17
9.501,0.4109,-0.0003,-0.13
9.501,0.4173,-0.0003,-0.0
9.501,0.4217,-0.0003,0.02
9.501,0.4259,-0.0003,0.15
9.501,0.4324,-0.0003,0.21
9.501,0.4366,-0.0002,0.24
9.751,0.4409,-0.0002,0.23
9.751,0.4472,-0.0002,0.14
9.751,0.4512,-0.0002,0.2
9.751,0.4555,-0.0002,0.15
10.0,0.4618,-0.0002,0.17
10.0,0.4662,-0.0001,0.13
10.0,0.4705,-0.0001,0.16
10.0,0.4768,-0.0001,0.07
10.0,0.4812,-0.0001,0.03
10.251,0.4876,-0.0001,-0.03
10.251,0.4919,-0.0001,-0.03
10.251,0.4963,-0.0001,-0.09
10.251,0.5027,-0.0001,-0.1
10.251,0.507,-0.0001,-0.08
10.501,0.5112,-0.0001,-0.1
10.501,0.5176,-0.0002,-0.09
10.501,0.5215,-0.0002,-0.07
10.501,0.5255,-0.0002,0.01
10.501,0.5318,-0.0002,0.12
10.751,0.5358,-0.0002,0.19
10.751,0.54,-0.0001,0.24
10.751,0.5466,-0.0001,0.32
10.751,0.5507,-0.0001,0.25
10.751,0.5571,-0.0001,0.28
11.001,0.5615,-0.0,0.22
11.001,0.5656,-0.0,0.17
11.001,0.572,-0.0,0.09
11.001,0.5764,-0.0,-0.04
11.001,0.5807,-0.0,-0.1
11.25,0.5872,-0.0,-0.17
11.25,0.5914,-0.0,-0.15
11.25,0.5957,-0.0,-0.21
11.25,0.6022,-0.0001,-0.19
11.25,0.6062,-0.0001,-0.19
11.501,0.6106,-0.0001,-0.07
11.501,0.6171,-0.0001,-0.09
11.501,0.6213,-0.0001,0.03
11.501,0.6257,-0.0001,0.06
11.501,0.632,-0.0001,0.12
